test_season,variant,injury_bucket,position,n_players,mae,rmse,mean_bias,spearman,top12_hit,top24_hit,top36_hit,cov_50,cov_80
2021,v1_no_reg,healthy,QB,28,70.13605175579859,85.40470959972977,-10.429677926606022,0.3785411284935865,0.5,0.875,NaN,0.42857142857142855,0.7857142857142857
2021,v1_no_reg,healthy,RB,78,53.86726452587376,67.97319777269522,-7.862344797573008,0.6036533318279204,0.5,0.75,0.7222222222222222,0.5384615384615384,0.8974358974358975
2021,v1_no_reg,healthy,TE,62,31.203323965024758,42.335205824616565,-10.155437325313585,0.7325451093756797,0.5833333333333334,0.75,0.75,0.6612903225806451,0.9032258064516129
2021,v1_no_reg,healthy,WR,124,47.49759467982408,64.06595572422127,-13.078872138382716,0.7221077013617667,0.4166666666666667,0.625,0.6944444444444444,0.5241935483870968,0.8225806451612904
2021,v1_no_reg,healthy,ALL,292,47.910150370925464,63.695843204492604,-10.810654573577267,0.742722874015165,0.4166666666666667,0.4166666666666667,0.5277777777777778,0.547945205479452,0.8561643835616438
2021,v1_no_reg,injured,QB,22,63.51242271160891,87.05867140830426,58.01050034021503,0.34048560135516664,0.5833333333333334,NaN,NaN,0.5454545454545454,0.8636363636363636
2021,v1_no_reg,injured,RB,37,40.83335357467205,59.70463417363306,38.97297586902148,0.5461847265581917,0.6666666666666666,0.8333333333333334,0.9444444444444444,0.7027027027027027,0.8648648648648649
2021,v1_no_reg,injured,TE,21,21.636494715935562,28.10809729556025,20.43744505128181,0.6222799938461485,0.8333333333333334,NaN,NaN,0.7619047619047619,1.0
2021,v1_no_reg,injured,WR,45,48.10629919747263,66.92518752963699,46.21561575961815,0.5532395893008445,0.5,0.75,0.8611111111111112,0.5111111111111111,0.8222222222222222
2021,v1_no_reg,injured,ALL,125,44.21805787871341,64.29805434062781,41.81696135918607,0.5274235819621198,0.4166666666666667,0.4583333333333333,0.5833333333333334,0.616,0.872
2021,v1_no_reg,all,QB,50,67.22165497635511,86.13636557147474,19.684000510795236,0.7501440654058552,0.5,0.8333333333333334,0.8611111111111112,0.48,0.82
2021,v1_no_reg,all,RB,115,49.67374535026973,65.42699493738141,7.206410547331302,0.6747265126881999,0.5,0.6666666666666666,0.6388888888888888,0.591304347826087,0.8869565217391304
2021,v1_no_reg,all,TE,83,28.782800902002197,39.22626459713583,-2.4150694950906533,0.7451708886241272,0.5833333333333334,0.7083333333333334,0.6944444444444444,0.6867469879518072,0.927710843373494
2021,v1_no_reg,all,WR,169,47.65967576440506,64.8396073590701,2.7096009705524264,0.6774559626137479,0.4166666666666667,0.5833333333333334,0.6111111111111112,0.5207100591715976,0.8224852071005917
2021,v1_no_reg,all,ALL,417,46.80340801714487,63.87695799278726,4.96500967485299,0.7109618025957993,0.4166666666666667,0.4166666666666667,0.5,0.5683453237410072,0.8609112709832134
2022,v1_no_reg,healthy,QB,33,85.3878466101151,102.36975545658608,-19.805880512273117,0.25935828877005346,0.4166666666666667,0.75,NaN,0.3333333333333333,0.7575757575757576
2022,v1_no_reg,healthy,RB,72,51.84174274960782,67.06028065604666,-5.781061355903379,0.7571608878700508,0.4166666666666667,0.75,0.7777777777777778,0.5277777777777778,0.7777777777777778
2022,v1_no_reg,healthy,TE,67,32.98952812333002,43.3364649025369,-6.001409333840167,0.7165048737773172,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.44776119402985076,0.8059701492537313
2022,v1_no_reg,healthy,WR,126,42.90008398145723,52.45436864243495,-4.963554575615787,0.7519145221752443,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.5476190476190477,0.8650793650793651
2022,v1_no_reg,healthy,ALL,298,47.53729322829626,61.90837866849871,-7.038029451090392,0.7697998871567089,0.25,0.3333333333333333,0.5,0.4966442953020134,0.8187919463087249
2022,v1_no_reg,injured,QB,21,34.305284360291175,46.95632922872177,25.48902869265731,0.5649350649350648,0.6666666666666666,NaN,NaN,0.8095238095238095,0.9523809523809523
2022,v1_no_reg,injured,RB,40,40.838500421826595,61.35517060393301,40.04768993549239,0.5359626775828411,0.4166666666666667,0.6666666666666666,0.9722222222222222,0.65,0.85
2022,v1_no_reg,injured,TE,26,13.856203564705265,19.552292820330837,13.497855213169405,0.709511301445643,0.6666666666666666,0.9166666666666666,NaN,0.7692307692307693,0.9615384615384616
2022,v1_no_reg,injured,WR,52,33.25975544973611,47.52723119685531,30.545074440815142,0.24324362306535474,0.4166666666666667,0.5833333333333334,0.7222222222222222,0.6923076923076923,0.9038461538461539
2022,v1_no_reg,injured,ALL,139,31.96920550005607,48.30063742605913,29.32708853546972,0.4527602774968062,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.7122302158273381,0.9064748201438849
2022,v1_no_reg,all,QB,54,65.52240573518358,85.21525461282229,-2.191193599244618,0.7238040785210595,0.4166666666666667,0.7083333333333334,0.8888888888888888,0.5185185185185185,0.8333333333333334
2022,v1_no_reg,all,RB,112,47.91201334682881,65.08017910579794,10.586349819595112,0.7435189406063695,0.4166666666666667,0.7083333333333334,0.6944444444444444,0.5714285714285714,0.8035714285714286
2022,v1_no_reg,all,TE,93,27.64042663382202,38.20838332889187,-0.5500020411278136,0.7519960777199552,0.5833333333333334,0.8333333333333334,0.8055555555555556,0.5376344086021505,0.8494623655913979
2022,v1_no_reg,all,WR,178,40.083808230617365,51.06415991603882,5.409752777498865,0.7426130521009137,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.5898876404494382,0.8764044943820225
2022,v1_no_reg,all,ALL,437,42.58543008361574,57.92777755293369,4.5289073913166,0.7609524554247318,0.25,0.3333333333333333,0.5,0.5652173913043478,0.8466819221967964
2023,v1_no_reg,healthy,QB,28,92.45949043986899,113.13527858255829,-24.297341206025234,0.24904214559386975,0.5833333333333334,0.875,NaN,0.32142857142857145,0.5714285714285714
2023,v1_no_reg,healthy,RB,75,56.34242133281676,77.43716931631151,-8.112841074418162,0.6039018769845276,0.3333333333333333,0.5833333333333334,0.7222222222222222,0.5066666666666667,0.76
2023,v1_no_reg,healthy,TE,67,34.42537143565615,45.999726660239105,-1.5090681921684925,0.6826299512483416,0.5833333333333334,0.75,0.6944444444444444,0.47761194029850745,0.7611940298507462
2023,v1_no_reg,healthy,WR,130,41.12401052597978,51.72619350946315,5.77740087882999,0.783004477759146,0.5833333333333334,0.6666666666666666,0.8611111111111112,0.4076923076923077,0.8153846153846154
2023,v1_no_reg,healthy,ALL,300,48.22389528947974,65.77044402424323,-2.129446963258197,0.725218416827356,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.44,0.7666666666666667
2023,v1_no_reg,injured,QB,25,66.15157604982556,87.68404869505038,58.168124565687584,0.2869230769230769,0.5833333333333334,1.0,NaN,0.52,0.72
2023,v1_no_reg,injured,RB,35,47.69601999419529,71.59439653307817,44.23890585757648,0.3989624515868422,0.5833333333333334,0.7916666666666666,NaN,0.6285714285714286,0.8
2023,v1_no_reg,injured,TE,24,19.616579403144883,28.858002515288213,19.258413009759135,0.21839059108342135,0.6666666666666666,1.0,NaN,0.75,0.875
2023,v1_no_reg,injured,WR,29,30.63675698175208,46.97937575614332,28.79881940744066,0.5525076128427021,0.75,0.8333333333333334,NaN,0.6896551724137931,0.8275862068965517
2023,v1_no_reg,injured,ALL,113,41.43729167423684,63.49729563459117,38.052499948737754,0.4813349713147422,0.3333333333333333,0.5,0.5833333333333334,0.6460176991150443,0.8053097345132744
2023,v1_no_reg,all,QB,53,80.05009685965982,101.9249506705778,14.60146340327327,0.601757781003064,0.5833333333333334,0.75,0.7777777777777778,0.41509433962264153,0.6415094339622641
2023,v1_no_reg,all,RB,110,53.59129363416447,75.62708484891684,8.54453294939832,0.63261101431764,0.3333333333333333,0.5416666666666666,0.6944444444444444,0.5454545454545454,0.7727272727272727
2023,v1_no_reg,all,TE,91,30.51975595455428,42.161012478049564,3.9680697072409905,0.7472782239250129,0.5833333333333334,0.75,0.6944444444444444,0.5494505494505495,0.7912087912087912
2023,v1_no_reg,all,WR,159,39.211241011623784,50.893443560499,9.976275956375334,0.8037752343955583,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.4591194968553459,0.8176100628930818
2023,v1_no_reg,all,ALL,413,46.3670279564956,65.15637425166453,8.864645048982823,0.7213388467324252,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.4963680387409201,0.7772397094430993
2021,v2_phase1,healthy,QB,29,70.92267910527497,89.92895531412317,-34.78643025174175,0.5025868440502588,0.5,0.8333333333333334,NaN,0.41379310344827586,0.7586206896551724
2021,v2_phase1,healthy,RB,95,55.5048510676024,75.89694569285594,-36.4577724985977,0.4745010937191721,0.5833333333333334,0.5,0.6111111111111112,0.5894736842105263,0.7684210526315789
2021,v2_phase1,healthy,TE,62,34.41148882434696,46.33419707474289,-17.54196335762695,0.73053047811472,0.5,0.75,0.75,0.41935483870967744,0.8548387096774194
2021,v2_phase1,healthy,WR,169,49.76112377808245,70.48737063603718,-35.43814142543883,0.6886694434970645,0.4166666666666667,0.4583333333333333,0.5277777777777778,0.6094674556213018,0.7514792899408284
2021,v2_phase1,healthy,ALL,355,50.34608667910041,70.30193863510647,-32.53223237673049,0.6875215708993283,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.5549295774647888,0.7746478873239436
2021,v2_phase1,injured,QB,38,77.668791611269,100.77121342293125,71.22410423735504,0.4485631657480413,0.25,0.20833333333333334,0.5,0.2631578947368421,0.6578947368421053
2021,v2_phase1,injured,RB,65,26.427790232257358,34.711313284288586,25.666471306310758,0.593580629640668,0.4166666666666667,0.3333333333333333,0.3611111111111111,0.7230769230769231,0.9538461538461539
2021,v2_phase1,injured,TE,21,22.877034915822815,29.544748221722962,19.76360642034995,0.522897072073225,0.8333333333333334,NaN,NaN,0.5238095238095238,0.9047619047619048
2021,v2_phase1,injured,WR,70,46.84789011023033,58.501562578875266,46.078585441291416,0.6461091360496991,0.5,0.3333333333333333,0.3611111111111111,0.3142857142857143,0.7857142857142857
2021,v2_phase1,injured,ALL,194,43.448404573573995,61.00962187987994,41.316357276533196,0.5871911247540822,0.3333333333333333,0.20833333333333334,0.3055555555555556,0.4639175257731959,0.8298969072164949
2021,v2_phase1,all,QB,67,74.74883246688353,96.22835995479755,25.33894751819375,0.6854755453685247,0.5,0.7916666666666666,0.6111111111111112,0.3283582089552239,0.7014925373134329
2021,v2_phase1,all,RB,160,43.69229510324349,62.5274838205025,-11.219798452853638,0.6482481083234024,0.5833333333333334,0.5,0.6111111111111112,0.64375,0.84375
2021,v2_phase1,all,TE,83,31.49313301616616,42.71450754480107,-8.103204739102672,0.7348331000677017,0.5,0.75,0.6666666666666666,0.4457831325301205,0.8674698795180723
2021,v2_phase1,all,WR,239,48.907875423481414,67.1986261295377,-11.562949456103604,0.6203518226482131,0.4166666666666667,0.4166666666666667,0.5277777777777778,0.5230125523012552,0.7615062761506276
2021,v2_phase1,all,ALL,549,47.90865438680146,67.16535427051632,-6.436373737872284,0.6322374512509266,0.16666666666666666,0.375,0.4722222222222222,0.5227686703096539,0.7941712204007286
2021,v2_phase2_all,healthy,QB,29,73.03574910406093,91.48025431392777,-31.259306609246643,0.47597930524759796,0.5,0.7916666666666666,NaN,0.2413793103448276,0.7586206896551724
2021,v2_phase2_all,healthy,RB,95,52.67522318848986,75.45257259383904,-31.862399250806394,0.5310123837930563,0.5,0.5416666666666666,0.6666666666666666,0.5789473684210527,0.7684210526315789
2021,v2_phase2_all,healthy,TE,62,34.74418829632699,48.48737575804355,-13.164796740221204,0.7163525106157168,0.5,0.7083333333333334,0.75,0.43548387096774194,0.7741935483870968
2021,v2_phase2_all,healthy,WR,169,49.43306810578737,68.57442996055762,-29.320608335242596,0.6759156606654909,0.3333333333333333,0.4583333333333333,0.5555555555555556,0.5621301775147929,0.7514792899408284
2021,v2_phase2_all,healthy,ALL,355,49.66341158077365,69.68767626607578,-27.33760007618162,0.6874510887576782,0.25,0.5,0.4444444444444444,0.5183098591549296,0.7605633802816901
2021,v2_phase2_all,injured,QB,38,72.3261399266971,95.76978189894805,66.28949859972626,0.4865692787261859,0.3333333333333333,0.20833333333333334,0.5,0.15789473684210525,0.5789473684210527
2021,v2_phase2_all,injured,RB,65,32.150073190980244,44.16906803435102,31.568900935244198,0.6473770038405092,0.16666666666666666,0.3333333333333333,0.3611111111111111,0.6,0.8
2021,v2_phase2_all,injured,TE,21,24.616873749381117,32.21349051466236,23.35878324370665,0.5690159442685033,0.8333333333333334,NaN,NaN,0.42857142857142855,0.8095238095238095
2021,v2_phase2_all,injured,WR,70,49.9828957231742,62.307853491212256,49.416338816555765,0.6476272330307459,0.4166666666666667,0.2916666666666667,0.3611111111111111,0.3142857142857143,0.7
2021,v2_phase2_all,injured,ALL,194,45.63868620612063,62.955145246646424,43.920915839470176,0.6152915945740719,0.4166666666666667,0.2916666666666667,0.3055555555555556,0.3917525773195876,0.7216494845360825
2021,v2_phase2_all,all,QB,67,72.63328419749637,93.93716649575461,24.06688141972306,0.6911016087630194,0.5,0.7916666666666666,0.6666666666666666,0.19402985074626866,0.6567164179104478
2021,v2_phase2_all,all,RB,160,44.336881002001576,64.59743341767803,-6.093433550223347,0.6492798283768836,0.5,0.5416666666666666,0.5555555555555556,0.5875,0.78125
2021,v2_phase2_all,all,TE,83,32.181855700111775,44.93039812541775,-3.923890961155119,0.732335238467266,0.4166666666666667,0.7083333333333334,0.6944444444444444,0.43373493975903615,0.7831325301204819
2021,v2_phase2_all,all,WR,239,49.59410548326469,66.79993440648862,-6.259577788690775,0.6252946145470835,0.3333333333333333,0.4583333333333333,0.5,0.4895397489539749,0.7364016736401674
2021,v2_phase2_all,all,ALL,549,48.24119532816401,67.38549756714171,-2.1569951806689627,0.639954091935655,0.25,0.5,0.4444444444444444,0.47358834244080145,0.7468123861566485
2021,v2_phase2_no_ngs,healthy,QB,29,72.30466713883756,90.75124817181015,-32.38000189336001,0.5050505050505051,0.5833333333333334,0.8333333333333334,NaN,0.3103448275862069,0.7241379310344828
2021,v2_phase2_no_ngs,healthy,RB,95,53.85394658003322,74.85509072704362,-34.28847155165917,0.49633013627537315,0.5,0.5416666666666666,0.6388888888888888,0.6105263157894737,0.7684210526315789
2021,v2_phase2_no_ngs,healthy,TE,62,34.7340781863963,48.140187625903216,-13.667253323022301,0.6981200977040323,0.5833333333333334,0.75,0.75,0.3870967741935484,0.8064516129032258
2021,v2_phase2_no_ngs,healthy,WR,169,50.13200956746997,70.2440656148708,-35.2251790818332,0.6943889298385816,0.4166666666666667,0.5,0.5555555555555556,0.6035502958579881,0.7396449704142012
2021,v2_phase2_no_ngs,healthy,ALL,355,50.250092215742086,70.18523167730307,-30.977041755414803,0.6866825588350775,0.25,0.4166666666666667,0.5277777777777778,0.543661971830986,0.7577464788732394
2021,v2_phase2_no_ngs,injured,QB,38,75.34235824535823,99.95814296821808,70.36991395590579,0.4731419693506737,0.25,0.20833333333333334,0.5277777777777778,0.3157894736842105,0.868421052631579
2021,v2_phase2_no_ngs,injured,RB,65,24.54726670124727,32.299747527878296,23.7887891351804,0.6475113175940224,0.25,0.375,0.3611111111111111,0.6307692307692307,0.9538461538461539
2021,v2_phase2_no_ngs,injured,TE,21,25.036718234921636,32.55687397562564,23.871071204448935,0.6203313091055029,0.8333333333333334,NaN,NaN,0.38095238095238093,0.8571428571428571
2021,v2_phase2_no_ngs,injured,WR,70,49.018384755361744,60.786571535191534,48.42188212205528,0.6810136732041112,0.4166666666666667,0.2916666666666667,0.3611111111111111,0.2714285714285714,0.8142857142857143
2021,v2_phase2_no_ngs,injured,ALL,194,43.379587446976096,61.27528737174938,41.81006323684764,0.6391943248004686,0.25,0.20833333333333334,0.2777777777777778,0.41237113402061853,0.8762886597938144
2021,v2_phase2_no_ngs,all,QB,67,74.02753672164033,96.08142034135255,25.896069782342973,0.6932716617866101,0.4166666666666667,0.7916666666666666,0.6111111111111112,0.31343283582089554,0.8059701492537313
2021,v2_phase2_no_ngs,all,RB,160,41.94810787927643,61.24361332061122,-10.694584397630589,0.6860994497504329,0.5,0.5,0.6388888888888888,0.61875,0.84375
2021,v2_phase2_no_ngs,all,TE,83,32.280529283011134,44.71362237013558,-4.1696049486018705,0.7229630098572274,0.5833333333333334,0.6666666666666666,0.7222222222222222,0.3855421686746988,0.8192771084337349
2021,v2_phase2_no_ngs,all,WR,239,49.805843304509395,67.61121843032042,-10.726039817095995,0.6174035600664208,0.4166666666666667,0.4166666666666667,0.5277777777777778,0.5062761506276151,0.7615062761506276
2021,v2_phase2_no_ngs,all,ALL,549,47.82226357249872,67.1718888819904,-5.256279699861225,0.647935254485012,0.25,0.375,0.4722222222222222,0.4972677595628415,0.7996357012750456
2021,v2_phase2_no_snap,healthy,QB,29,71.84857703015453,90.65804412486762,-26.522902303434847,0.41808327174180837,0.5,0.7916666666666666,NaN,0.20689655172413793,0.6206896551724138
2021,v2_phase2_no_snap,healthy,RB,95,54.20923801970036,76.22372431006228,-31.488741118155275,0.5160866457825845,0.5,0.5,0.6111111111111112,0.5473684210526316,0.7684210526315789
2021,v2_phase2_no_snap,healthy,TE,62,34.70047099299742,48.304725886438305,-14.388079405425925,0.7103841655051238,0.5833333333333334,0.7083333333333334,0.75,0.4032258064516129,0.7903225806451613
2021,v2_phase2_no_snap,healthy,WR,169,50.536099263772144,69.78197636403493,-30.053329458095778,0.6601939147171578,0.3333333333333333,0.4166666666666667,0.5555555555555556,0.5266272189349113,0.757396449704142
2021,v2_phase2_no_snap,healthy,ALL,355,50.4944121771531,70.36964698051305,-27.41314978754635,0.6826225667396387,0.3333333333333333,0.4583333333333333,0.4722222222222222,0.48450704225352115,0.7549295774647887
2021,v2_phase2_no_snap,injured,QB,38,71.84589217661237,95.15868441876219,67.36823545206241,0.4613077305790359,0.25,0.20833333333333334,0.5,0.23684210526315788,0.4473684210526316
2021,v2_phase2_no_snap,injured,RB,65,31.590209424175836,43.449518618495446,29.79918909347532,0.6034857195125717,0.16666666666666666,0.375,0.3611111111111111,0.676923076923077,0.8153846153846154
2021,v2_phase2_no_snap,injured,TE,21,22.60859722759789,29.639214972868157,20.54096863719981,0.5761611216508703,0.8333333333333334,NaN,NaN,0.38095238095238093,0.7619047619047619
2021,v2_phase2_no_snap,injured,WR,70,50.45292798460406,63.09614723214234,49.61063009652819,0.6304692066868218,0.4166666666666667,0.25,0.3611111111111111,0.3,0.6857142857142857
2021,v2_phase2_no_snap,injured,ALL,194,45.30924235043577,62.751942173894136,43.30435405356926,0.6047222145836861,0.3333333333333333,0.2916666666666667,0.3055555555555556,0.422680412371134,0.6907216494845361
2021,v2_phase2_no_snap,all,QB,67,71.84705427739927,93.23731607895054,26.728787766847194,0.6848325666948681,0.3333333333333333,0.7916666666666666,0.6111111111111112,0.22388059701492538,0.5223880597014925
2021,v2_phase2_no_snap,all,RB,160,45.02025765276853,64.93584706571893,-6.590519469680347,0.647743916815935,0.5,0.5,0.5555555555555556,0.6,0.7875
2021,v2_phase2_no_snap,all,TE,83,31.641081245125246,44.33112399164964,-5.550609418737484,0.7387897968045265,0.5,0.7083333333333334,0.75,0.39759036144578314,0.7831325301204819
2021,v2_phase2_no_snap,all,WR,239,50.51173947489446,67.89199704374693,-6.72078900276658,0.6084429946057878,0.3333333333333333,0.375,0.5,0.4602510460251046,0.7364016736401674
2021,v2_phase2_no_snap,all,ALL,549,48.66212994330399,67.7756716239305,-2.42372220070404,0.6382829314720291,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.46265938069216755,0.73224043715847
2021,v2_phase2_no_draft,healthy,QB,29,76.56934904587332,94.57687860427113,-31.482501493751897,0.3754619364375462,0.5,0.7916666666666666,NaN,0.2413793103448276,0.6551724137931034
2021,v2_phase2_no_draft,healthy,RB,95,53.02072441480428,75.54204353522017,-32.21441735825569,0.5028085447878644,0.5,0.5833333333333334,0.6388888888888888,0.5473684210526316,0.7368421052631579
2021,v2_phase2_no_draft,healthy,TE,62,34.08779257428816,48.287332580646684,-13.254673832072784,0.7233029884660275,0.5,0.7083333333333334,0.75,0.4032258064516129,0.7580645161290323
2021,v2_phase2_no_draft,healthy,WR,169,50.9763942626598,69.83837685058722,-30.367049935897633,0.6669010635543612,0.3333333333333333,0.4166666666666667,0.5277777777777778,0.5562130177514792,0.757396449704142
2021,v2_phase2_no_draft,healthy,ALL,355,50.66460200487917,70.61838643834983,-27.963896927065655,0.6797702156202288,0.25,0.5,0.4444444444444444,0.5014084507042254,0.7436619718309859
2021,v2_phase2_no_draft,injured,QB,38,72.13919612514123,94.44947924344676,66.68946393821088,0.4908933275081304,0.25,0.20833333333333334,0.5,0.2894736842105263,0.47368421052631576
2021,v2_phase2_no_draft,injured,RB,65,31.020962478911223,42.88400815099049,30.535798539642045,0.6292948374426885,0.25,0.2916666666666667,0.3611111111111111,0.6307692307692307,0.7692307692307693
2021,v2_phase2_no_draft,injured,TE,21,24.791994194271236,32.36207586334532,22.20192912006458,0.518999702591934,0.8333333333333334,NaN,NaN,0.3333333333333333,0.8095238095238095
2021,v2_phase2_no_draft,injured,WR,70,48.78897362887267,61.14178292710047,48.115603192441576,0.6129634979740158,0.4166666666666667,0.3333333333333333,0.3611111111111111,0.2714285714285714,0.7
2021,v2_phase2_no_draft,injured,ALL,194,44.811917762811234,61.852828877957755,43.05855293670624,0.5938488066471052,0.3333333333333333,0.2916666666666667,0.3055555555555556,0.4020618556701031,0.6907216494845361
2021,v2_phase2_no_draft,all,QB,67,74.056725001279,94.50464333099136,24.197120691540427,0.6874044813894943,0.3333333333333333,0.7916666666666666,0.6388888888888888,0.26865671641791045,0.5522388059701493
2021,v2_phase2_no_draft,all,RB,160,44.08332112834772,64.30710072191916,-6.722142149734735,0.6370281589950992,0.5,0.5416666666666666,0.6111111111111112,0.58125,0.75
2021,v2_phase2_no_draft,all,TE,83,31.73584358657304,44.79628659290429,-4.283726097194655,0.7424421322539033,0.4166666666666667,0.7083333333333334,0.7222222222222222,0.3855421686746988,0.7710843373493976
2021,v2_phase2_no_draft,all,WR,239,50.335727131425074,67.40754226561253,-7.380498810442631,0.6214924331086409,0.3333333333333333,0.375,0.5277777777777778,0.47280334728033474,0.7405857740585774
2021,v2_phase2_no_draft,all,ALL,549,48.59644036014114,67.65078836046939,-2.8667106364067285,0.635848622650239,0.16666666666666666,0.4583333333333333,0.4444444444444444,0.4663023679417122,0.7249544626593807
2022,v2_phase1,healthy,QB,55,93.53358802103068,109.07945399813984,-48.78827904046418,0.4645422061548193,0.16666666666666666,0.125,0.2222222222222222,0.3090909090909091,0.509090909090909
2022,v2_phase1,healthy,RB,103,41.50544470631944,60.59108275897312,-25.301628889172132,0.8390046953016908,0.5,0.75,0.6666666666666666,0.5825242718446602,0.8640776699029126
2022,v2_phase1,healthy,TE,67,32.09825875849653,41.77916545899959,-12.780504331285375,0.7174427073817378,0.5833333333333334,0.7916666666666666,0.8055555555555556,0.43283582089552236,0.835820895522388
2022,v2_phase1,healthy,WR,135,41.68002410943723,53.17916906805677,-17.577359739789877,0.7406400257578633,0.5,0.7083333333333334,0.6944444444444444,0.5333333333333333,0.8740740740740741
2022,v2_phase1,healthy,ALL,360,47.76887427083578,65.2193185272128,-23.662945771883376,0.8100111026039066,0.16666666666666666,0.16666666666666666,0.19444444444444445,0.49444444444444446,0.8083333333333333
2022,v2_phase1,injured,QB,31,20.481191135327972,29.37152161032885,7.352768665330447,0.4984845183802493,0.5,0.5416666666666666,NaN,0.6451612903225806,0.9354838709677419
2022,v2_phase1,injured,RB,43,38.19593016117625,51.641648232525526,37.92187945549298,0.44164006853951876,0.3333333333333333,0.5833333333333334,0.8333333333333334,0.4186046511627907,0.7906976744186046
2022,v2_phase1,injured,TE,26,16.296456649814413,20.43614537365516,16.204695186782548,0.6780925528171499,0.6666666666666666,0.9583333333333334,NaN,0.38461538461538464,0.9230769230769231
2022,v2_phase1,injured,WR,53,25.16139210014574,31.53294472862601,23.065304560489746,0.3336925651989615,0.4166666666666667,0.5833333333333334,0.75,0.32075471698113206,0.7735849056603774
2022,v2_phase1,injured,ALL,153,26.3699580152199,36.60209059264146,22.891240926625784,0.41876984155224145,0.4166666666666667,0.3333333333333333,0.3055555555555556,0.42483660130718953,0.8366013071895425
2022,v2_phase1,all,QB,86,67.2007472831611,88.99642502502255,-28.55138975116612,0.8061778860657371,0.16666666666666666,0.125,0.2222222222222222,0.43023255813953487,0.6627906976744186
2022,v2_phase1,all,RB,146,40.530724669051246,58.09868445116483,-6.681006568483099,0.7133492350939551,0.5,0.7083333333333334,0.6388888888888888,0.5342465753424658,0.8424657534246576
2022,v2_phase1,all,TE,93,27.680550642090775,37.071124262974514,-4.677115218707248,0.7477400014759579,0.5833333333333334,0.7916666666666666,0.7777777777777778,0.41935483870967744,0.8602150537634409
2022,v2_phase1,all,WR,188,37.023175723839095,48.073666490313485,-6.119587357264241,0.7629915359223177,0.5,0.7083333333333334,0.6944444444444444,0.4734042553191489,0.8457446808510638
2022,v2_phase1,all,ALL,513,41.38674135249421,58.17660679766616,-9.778363774082399,0.7796495429716088,0.16666666666666666,0.16666666666666666,0.19444444444444445,0.47368421052631576,0.8167641325536062
